0.0870959	0.418493	-4.18493	
0.0874718	0.416923	-4.16923	
0.0878477	0.415358	-4.15358	
0.0882236	0.413799	-4.13799	
0.0885995	0.412247	-4.12247	
0.0889755	0.4107	-4.107	
0.0893514	0.409158	-4.09158	
0.0897273	0.407623	-4.07623	
0.0901032	0.406093	-4.06093	
0.0904792	0.404569	-4.04569	
0.0908551	0.403051	-4.03051	
0.091231	0.401538	-4.01538	
0.0916069	0.400031	-4.00031	
0.0919829	0.39853	-3.9853	
0.0923588	0.397035	-3.97035	
0.0927347	0.395545	-3.95545	
0.0931106	0.39406	-3.9406	
0.0934865	0.392581	-3.92581	
0.0938625	0.391108	-3.91108	
0.0942384	0.38964	-3.8964	
0.0946143	0.388178	-3.88178	
0.0949902	0.386721	-3.86721	
0.0953662	0.38527	-3.8527	
0.0957421	0.383824	-3.83824	
0.096118	0.382384	-3.82384	
0.0964939	0.380949	-3.80949	
0.0968698	0.379519	-3.79519	
0.0972458	0.378095	-3.78095	
0.0976217	0.376676	-3.76676	
0.0979976	0.375263	-3.75263	
0.0983735	0.373854	-3.73854	
0.0987495	0.372451	-3.72451	
0.0991254	0.371054	-3.71054	
0.0995013	0.369661	-3.69661	
0.0998772	0.368274	-3.68274	
0.100253	0.366892	-3.66892	
0.100629	0.365515	-3.65515	
0.101005	0.364143	-3.64143	
0.101381	0.362777	-3.62777	
0.101757	0.361415	-3.61415	
0.102133	0.360059	-3.60059	
0.102509	0.358708	-3.58708	
0.102885	0.357362	-3.57362	
0.103261	0.356021	-3.56021	
0.103636	0.354685	-3.54685	
0.104012	0.353354	-3.53354	
0.104388	0.352027	-3.52027	
0.104764	0.350706	-3.50706	
0.10514	0.34939	-3.4939	
0.105516	0.348079	-3.48079	
0.105892	0.346773	-3.46773	
0.106268	0.345472	-3.45472	
0.106644	0.344175	-3.44175	
0.10702	0.342883	-3.42883	
0.107396	0.341597	-3.41597	
0.107772	0.340315	-3.40315	
0.108148	0.339038	-3.39038	
0.108523	0.337765	-3.37765	
0.108899	0.336498	-3.36498	
0.109275	0.335235	-3.35235	
0.109651	0.333977	-3.33977	
0.110027	0.332724	-3.32724	
0.110403	0.331475	-3.31475	
0.110779	0.330231	-3.30231	
0.111155	0.328992	-3.28992	
0.111531	0.327757	-3.27757	
0.111907	0.326527	-3.26527	
0.112283	0.325302	-3.25302	
0.112659	0.324081	-3.24081	
0.113035	0.322865	-3.22865	
0.11341	0.321653	-3.21653	
0.113786	0.320446	-3.20446	
0.114162	0.319243	-3.19243	
0.114538	0.318045	-3.18045	
0.114914	0.316852	-3.16852	
0.11529	0.315663	-3.15663	
0.115666	0.314478	-3.14478	
0.116042	0.313298	-3.13298	
0.116418	0.312122	-3.12122	
0.116794	0.310951	-3.10951	
0.11717	0.309784	-3.09784	
0.117546	0.308621	-3.08621	
0.117922	0.307463	-3.07463	
0.118297	0.306309	-3.06309	
0.118673	0.30516	-3.0516	
0.119049	0.304015	-3.04015	
0.119425	0.302874	-3.02874	
0.119801	0.301737	-3.01737	
0.120177	0.300605	-3.00605	
0.120553	0.299477	-2.99477	
0.120929	0.298353	-2.98353	
0.121305	0.297233	-2.97233	
0.121681	0.296118	-2.96118	
0.122057	0.295007	-2.95007	
0.122433	0.2939	-2.939	
0.122809	0.292797	-2.92797	
0.123184	0.291698	-2.91698	
0.12356	0.290603	-2.90603	
0.123936	0.289513	-2.89513	
0.124312	0.288426	-2.88426	
0.124688	0.287344	-2.87344	
0.125064	0.286265	-2.86265	
0.12544	0.285191	-2.85191	
0.125816	0.284121	-2.84121	
0.126192	0.283055	-2.83055	
0.126568	0.281992	-2.81992	
0.126944	0.280934	-2.80934	
0.12732	0.27988	-2.7988	
0.127696	0.278829	-2.78829	
0.128071	0.277783	-2.77783	
0.128447	0.276741	-2.76741	
0.128823	0.275702	-2.75702	
0.129199	0.274667	-2.74667	
0.129575	0.273637	-2.73637	
0.129951	0.27261	-2.7261	
0.130327	0.271587	-2.71587	
0.130703	0.270568	-2.70568	
0.131079	0.269552	-2.69552	
0.131455	0.268541	-2.68541	
0.131831	0.267533	-2.67533	
0.132207	0.266529	-2.66529	
0.132583	0.265529	-2.65529	
0.132958	0.264532	-2.64532	
0.133334	0.263539	-2.63539	
0.13371	0.26255	-2.6255	
0.134086	0.261565	-2.61565	
0.134462	0.260584	-2.60584	
0.134838	0.259606	-2.59606	
0.135214	0.258631	-2.58631	
0.13559	0.257661	-2.57661	
0.135966	0.256694	-2.56694	
0.136342	0.255731	-2.55731	
0.136718	0.254771	-2.54771	
0.137094	0.253815	-2.53815	
0.13747	0.252862	-2.52862	
0.137845	0.251913	-2.51913	
0.138221	0.250968	-2.50968	
0.138597	0.250026	-2.50026	
0.138973	0.249088	-2.49088	
0.139349	0.248153	-2.48153	
0.139725	0.247222	-2.47222	
0.140101	0.246294	-2.46294	
0.140477	0.24537	-2.4537	
0.140853	0.244449	-2.44449	
0.141229	0.243532	-2.43532	
0.141605	0.242618	-2.42618	
0.141981	0.241707	-2.41707	
0.142357	0.2408	-2.408	
0.142732	0.239897	-2.39897	
0.143108	0.238996	-2.38996	
0.143484	0.238099	-2.38099	
0.14386	0.237206	-2.37206	
0.144236	0.236316	-2.36316	
0.144612	0.235429	-2.35429	
0.144988	0.234545	-2.34545	
0.145364	0.233665	-2.33665	
0.14574	0.232788	-2.32788	
0.146116	0.231915	-2.31915	
0.146492	0.231044	-2.31044	
0.146868	0.230177	-2.30177	
0.147244	0.229313	-2.29313	
0.147619	0.228453	-2.28453	
0.147995	0.227596	-2.27596	
0.148371	0.226741	-2.26741	
0.148747	0.225891	-2.25891	
0.149123	0.225043	-2.25043	
0.149499	0.224198	-2.24198	
0.149875	0.223357	-2.23357	
0.150251	0.222519	-2.22519	
0.150627	0.221684	-2.21684	
0.151003	0.220852	-2.20852	
0.151379	0.220023	-2.20023	
0.151755	0.219197	-2.19197	
0.152131	0.218375	-2.18375	
0.152506	0.217555	-2.17555	
0.152882	0.216739	-2.16739	
